cov_id,study_id,study_name,month_start,year_start,month_end,year_end,year_publish,year_mid,country,region_actual,region_analysis,urban_rural,location,study_design,study_sample,sex,population,population_detail,age_group,reproductive_age,age_range,age_min,age_max,age_mean,age_median,age_iqr,hiv_status,hiv_tested,hiv_positive,hiv_prevalence,sti,num,denom,prev,specimen,test,sens,spec,adj_prev,adj_se,adj_prev_lwr,adj_prev_upr,adj_num,adj_denom
#23175,Ngom 2023,NA,July,2020,March,2021,2023,2021,Senegal,WA,WA,Urban,Dakar,Cross sectional,Consecutive,Female,ANC attendees,"Pregnant women between 34 and 38 weeks of gestation, without any associated patholog",Adult,Y,16 to 46,16,46,NA,26,NA,Mixed,NA,NA,NR,NG,0,279,0,genital fluid,culture,75.7,100,0.004751222,0.004813578,0.000121313,0.017897069,0.96963046,204.0802121
#23175,Ngom 2023,NA,July,2020,March,2021,2023,2021,Senegal,WA,WA,Urban,Dakar,Cross sectional,Consecutive,Female,ANC attendees,"Pregnant women between 34 and 38 weeks of gestation, without any associated patholog",Adult,Y,16 to 46,16,46,NA,26,NA,Mixed,NA,NA,NR,TV,82,279,0.29390681,genital fluid,WM,52,100,0.568566786,0.052923749,0.468935396,0.674211313,49.79380782,87.57776403
#22608,Kinoshita-Moleka 2008,NA,April,2004,June,2004,2008,2004,Democratic Republic of Congo,CA,CA,Urban,Kinshasa,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,15 to 45,15,45,27.3,NA,NA,Mixed,529,8,1.50E-02,CT,9,521,0.017274472,genital fluid,DFA,82,98.5,0.008186948,0.00606489,0.000273599,0.022793511,1.807291013,220.752709
#22608,Kinoshita-Moleka 2008,NA,April,2004,June,2004,2008,2004,Democratic Republic of Congo,CA,CA,Urban,Kinshasa,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,15 to 45,15,45,27.3,NA,NA,Mixed,529,8,1.50E-02,NG,2,521,0.003838772,genital fluid,NAAT,93.3,99.2,0.002965495,0.002843069,8.63E-05,0.010165011,1.084750882,365.7907829
#22773,Lujan 2008,NA,March,2004,July,2004,2008,2004,Mozambique,EA,EA,Urban,Moatize and Tete,Cross sectional,Consecutive,Female,ANC attendees,First time ANC attendees,Adult,Y,15 to 45,14,45,24.7,NA,NA,Mixed,NA,NA,NR,CT,34,835,0.040718563,urine,NAAT,87,99.8,0.045829784,0.008186252,0.031244746,0.063534329,29.90551092,652.5344129
#22773,Lujan 2008,NA,March,2004,July,2004,2008,2004,Mozambique,EA,EA,Urban,Moatize and Tete,Cross sectional,Consecutive,Female,ANC attendees,First time ANC attendees,Adult,Y,15 to 45,14,45,24.7,NA,NA,Mixed,NA,NA,NR,NG,21,835,0.025149701,urine,NAAT,91.6,100,0.028594063,0.006072254,0.018029261,0.04147187,21.54034378,753.3152635
#32520,Ademe 2013,NA,November,2010,January,2011,2013,2010,Ethiopia,EA,EA,Rural,"Amhara Regional State, West Gojjam Zone",Cross sectional,Convenience,Female,ANC attendees,Pregnant women,Adult,Y,15 to 49,15,45,NA,NA,NA,Mixed,NA,NA,NR,TV,14,222,0.063063063,genital fluid,WM,52,100,0.129587694,0.032425324,0.073888415,0.201178482,13.90221179,107.2803392
#22867,Masha 2017,NA,July,2015,September,2015,2017,2015,Kenya,EA,EA,Rural,Kilifi,Cross sectional,Consecutive,Female,ANC attendees,pregnant women,Adult,Y,18 to 45,18,45,NA,26,22-31,Mixed,202,13,6.40E-02,CT,30,202,0.148514851,urine,NAAT,87,99.8,0.172631457,0.028664327,0.120077751,0.232218832,30.00926689,173.8342908
#22867,Masha 2017,NA,July,2015,September,2015,2017,2015,Kenya,EA,EA,Rural,Kilifi,Cross sectional,Consecutive,Female,ANC attendees,pregnant women,Adult,Y,18 to 45,18,45,NA,26,22-31,Mixed,202,13,6.40E-02,NG,2,202,0.00990099,urine,NAAT,91.6,100,0.016024725,0.009140883,0.003437201,0.037767002,3.024050825,188.7115563
#22867,Masha 2017,NA,July,2015,September,2015,2017,2015,Kenya,EA,EA,Rural,Kilifi,Cross sectional,Consecutive,Female,ANC attendees,pregnant women,Adult,Y,18 to 45,18,45,NA,26,22-31,Mixed,202,13,6.40E-02,TV,15,202,0.074257426,genital fluid,culture,68.8,100,0.113696242,0.027552234,0.066277177,0.173150998,15.09249997,132.744053
#22754,Lingani 2021,NA,August,2019,September,2020,2021,2020,Burkina Faso,WA,WA,Rural,Yako Health District,Cross sectional,Convenience,Female,ANC attendees,Pregnant women,Adult,Y,16 to 45,16,45,NA,24,21-30,Mixed,NA,NA,NR,CT,23,321,0.07165109,genital fluid,NAAT,88.6,99.6,0.07968841,0.016764378,0.050277816,0.114244676,20.79458904,260.9487254
#21813,Chiduo 2012,NA,May,2009,October,2010,2012,2010,Tanzania,EA,EA,Urban,Tanga,RCT,Random,Female,ANC attendees,ANCs (centres and hosp),Adult,Y,18 to 44,18,44,NA,NA,NA,Mixed,185,85,0.46,CT,3,185,0.016216216,genital fluid,NAAT,88.6,99.6,0.019848611,0.011690489,0.002699944,0.048384957,2.825452766,142.3501474
#21813,Chiduo 2012,NA,May,2009,October,2010,2012,2010,Tanzania,EA,EA,Urban,Tanga,RCT,Random,Female,ANC attendees,ANCs (centres and hosp),Adult,Y,18 to 44,18,44,NA,NA,NA,Mixed,185,85,0.46,NG,3,185,0.016216216,genital fluid,culture,75.7,100,0.028234839,0.013843159,0.008190291,0.060242593,4.042607148,143.1779756
#21813,Chiduo 2012,NA,May,2009,October,2010,2012,2010,Tanzania,EA,EA,Urban,Tanga,RCT,Random,Female,ANC attendees,ANCs (centres and hosp),Adult,Y,18 to 44,18,44,NA,NA,NA,Mixed,185,85,0.46,TV,21,185,0.113513514,genital fluid,WM,52,100,0.226667382,0.045728139,0.146125991,0.322123041,19.00103827,83.8278453
#26123,Etuketu 2015,NA,June,2013,July,2013,2015,2013,Nigeria,WA,WA,Urban,"Abeokutu, Ogun State",Cross sectional,Random,Female,ANC attendees,ANC at hospital,Adult,Y,15 to 44,35,44,NA,NA,NA,Mixed,NA,NA,NR,TV,31,300,0.103333333,genital fluid,WM,52,100,0.204004045,0.034397829,0.142822209,0.275741249,27.99795823,137.242172
#22413,Isara 2021,NA,June,2017,October,2017,2021,2017,The Gambia,WA,WA,Urban,Brikama and Bandung,Cohort,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,15 to 44,15,44,NA,25.5,22-31,Mixed,280,16,5.70E-02,CT,2,280,0.007142857,urine,DFA,82,98.5,0.006195326,0.005658887,0.000181251,0.020554577,1.191152488,192.2663022
#22413,Isara 2021,NA,June,2017,October,2017,2021,2017,The Gambia,WA,WA,Urban,Brikama and Bandung,Cohort,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,15 to 44,15,44,NA,25.5,22-31,Mixed,280,16,5.70E-02,NG,5,280,0.017857143,genital fluid,culture,75.7,100,0.028232278,0.011677994,0.010167269,0.055184186,5.679600434,201.1740048
#22413,Isara 2021,NA,June,2017,October,2017,2021,2017,The Gambia,WA,WA,Urban,Brikama and Bandung,Cohort,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,15 to 44,15,44,NA,25.5,22-31,Mixed,280,16,5.70E-02,TV,11,280,0.039285714,urine,WM,52,100,0.081758006,0.022969658,0.042948314,0.133245212,11.63345369,142.2913082
#23501,Romoren 2007,NA,October,2000,February,2001,2007,2000,Botswana,SA,SA,Urban,Gaborone,Cross sectional,NR,Female,ANC attendees,ANC clients,Adult,Y,15 to 43,15,43,NA,25,NA,Mixed,NA,NA,NR,NG,21,703,0.029871977,genital fluid,NAAT,93.3,99.2,0.025090571,0.007103016,0.0123637,0.04032139,12.16465494,484.8297413
#23501,Romoren 2007,NA,October,2000,February,2001,2007,2000,Botswana,SA,SA,Urban,Gaborone,Cross sectional,NR,Female,ANC attendees,ANC clients,Adult,Y,15 to 43,15,43,NA,25,NA,Mixed,NA,NA,NR,TV,131,703,0.186344239,genital fluid,WM,52,100,0.359824993,0.0273909,0.307808986,0.41556584,110.4762099,307.0276167
#21418,Aboyeji 2003,NA,January,2000,December,2000,2003,2000,Nigeria,WA,WA,Urban,Ilorin,Cross sectional,Random,Female,ANC attendees,Asymptomatic pregnant women,Adult,Y,19 to 43,19,43,NA,NA,NA,Mixed,NA,NA,NR,NG,3,230,0.013043478,genital fluid,culture,75.7,100,0.022723144,0.011341722,0.006169052,0.049144203,3.922802756,172.6346823
#21418,Aboyeji 2003,NA,January,2000,December,2000,2003,2000,Nigeria,WA,WA,Urban,Ilorin,Cross sectional,Random,Female,ANC attendees,Asymptomatic pregnant women,Adult,Y,19 to 43,19,43,NA,NA,NA,Mixed,NA,NA,NR,TV,11,230,0.047826087,genital fluid,WM,52,100,0.099610503,0.027753794,0.051845579,0.1593082,11.59834352,116.4369534
#22843,Mapingure 2010,NA,June,2002,March,2004,2010,2003,Tanzania,EA,EA,Urban,Moshi,Cross sectional,Consecutive,Female,ANC attendees,pregnant women in 3rd trimester,Adult,Y,14 to 43,14,43,24.6,NA,NA,Mixed,2654,184,6.90E-02,TV,127,2555,0.049706458,genital fluid,WM,52,100,0.096278805,0.008200131,0.080918065,0.112931503,124.5816963,1293.968041
#21599,Balaka 2005,NA,February,2002,June,2002,2005,2002,Togo,WA,WA,Urban,Lome,Cross sectional,Consecutive,Female,ANC attendees,All pregnant women attending first ANC visit,Adult,Y,16 to 42,16,42,NA,NA,NA,Mixed,NA,NA,NR,TV,35,306,0.114379085,genital fluid,WM,52,100,0.2246715,0.03592484,0.158864759,0.298791618,30.32438763,134.9721155
#24839,Rasheed 2021,NA,October,2018,December,2018,2021,2018,Nigeria,WA,WA,Urban,NR,Cross sectional,Random,Female,ANC attendees,Pregnant women,Adult,Y,18+,18,42,30.7,NA,NA,Mixed,161,19,0.118012422,TV,6,161,0.037267081,genital fluid,WM,52,100,0.082597521,0.030431216,0.033320364,0.151644734,6.758578033,81.82543389
#24022,Zenebe 2021,NA,August,2020,October,2020,2021,2020,Ethiopia,EA,EA,Urban,Southern Region,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,17 to 41,17,41,26.8,NA,NA,Mixed,NA,NA,NR,CT,29,350,0.082857143,genital fluid,NAAT,88.6,99.6,0.092257984,0.016833075,0.061465158,0.127035987,27.26738228,295.5558001
#24022,Zenebe 2021,NA,August,2020,October,2020,2021,2020,Ethiopia,EA,EA,Urban,Southern Region,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,17 to 41,17,41,26.8,NA,NA,Mixed,NA,NA,NR,NG,15,350,0.042857143,genital fluid,NAAT,93.3,99.2,0.040814889,0.012305857,0.019751982,0.067678238,10.55154263,258.521902
#24022,Zenebe 2021,NA,August,2020,October,2020,2021,2020,Ethiopia,EA,EA,Urban,Southern Region,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,17 to 41,17,41,26.8,NA,NA,Mixed,NA,NA,NR,TV,11,350,0.031428571,genital fluid,NAAT,95,98,0.016040635,0.009806227,0.001462685,0.038915061,2.632790901,164.1325874
#23747,Tann 2006,NA,March,2004,April,2004,2006,2004,Uganda,EA,EA,Peri-urban,Entebbe,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,15 to 40,15,40,NA,22,NA,Mixed,206,27,0.131,CT,14,236,0.059322034,genital fluid,NAAT,88.6,99.6,0.066526963,0.018155121,0.035743239,0.106134851,12.53426583,188.4088074
#23747,Tann 2006,NA,March,2004,April,2004,2006,2004,Uganda,EA,EA,Peri-urban,Entebbe,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,15 to 40,15,40,NA,22,NA,Mixed,206,27,0.131,NG,10,233,0.042918455,genital fluid,NAAT,93.3,99.2,0.041921968,0.015363968,0.016099062,0.076114768,7.133085414,170.1514905
#23747,Tann 2006,NA,March,2004,April,2004,2006,2004,Uganda,EA,EA,Peri-urban,Entebbe,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,15 to 40,15,40,NA,22,NA,Mixed,206,27,0.131,TV,43,249,0.172690763,genital fluid,culture,68.8,100,0.254420086,0.03523996,0.1875361,0.327262357,38.86209221,152.7477361
#31427,Chinyere 2012,NA,November,2006,August,2008,2012,2007,Nigeria,WA,WA,Rural,Ebonyi State,Cross sectional,Convenience,Female,ANC attendees,"gestational age of 14 – 36 weeks, with or without complaint of vaginal discharge and who were attending routine antenatal clinic",Adult,Y,15 to 40,15,40,26.16,NA,NA,Mixed,NA,NA,NR,TV,89,688,0.129360465,genital fluid,WM,52,100,0.250254035,0.024237561,0.204885018,0.300357412,79.9279129,319.3871098
#22440,Jespers 2014,NA,NR,2010,NR,2011,2014,2011,South Africa,SA,SA,Urban,Johannesburg,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,18 to 35,18,40,25,NA,NA,Mixed,NA,NA,NR,CT,4,30,0.1333,genital fluid,NAAT,88.6,99.6,0.172687137,0.072824952,0.055038819,0.340906588,4.651888955,26.93824816
#22440,Jespers 2014,NA,NR,2010,NR,2011,2014,2011,South Africa,SA,SA,Urban,Johannesburg,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,18 to 35,18,40,25,NA,NA,Mixed,NA,NA,NR,NG,0,30,0,genital fluid,NAAT,93.3,99.2,0.033957799,0.033673135,0.00082474,0.124982076,0.982444542,28.93133764
#22440,Jespers 2014,NA,NR,2010,NR,2011,2014,2011,South Africa,SA,SA,Urban,Johannesburg,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,18 to 35,18,40,25,NA,NA,Mixed,NA,NA,NR,TV,3,30,0.1,genital fluid,culture,68.8,100,0.181019184,0.080446461,0.056727721,0.36302456,4.146761387,22.90785597
#26386,Bolaji 2013,NA,June,2011,July,2011,2013,2011,Nigeria,WA,WA,Mixed,NR,Cross sectional,NR,Female,ANC attendees,Asymptomatic pregnant women,Adult,Y,20 to 40,20,40,NA,NA,NA,Mixed,NA,NA,NR,TV,5,79,0.063291139,genital fluid,culture,68.8,100,0.107479679,0.042157262,0.040223255,0.205052541,5.801309592,53.97587398
#23281,Olowe 2014,NA,July,2012,April,2012,2014,2012,Nigeria,WA,WA,Urban,"Osogbo, South-Western Nigeria",Cross sectional,Random,Female,ANC attendees,Pregnant women attending ANC,Adult,Y,21 to 40,21,40,NA,NA,NA,Mixed,NA,NA,NR,TV,2,100,0.02,genital fluid,WM,52,100,0.057395966,0.033770478,0.011244638,0.142907184,2.722811802,47.43907994
#23303,Oree 2021,NA,November,2018,July,2019,2021,2019,South Africa,SA,SA,Urban,Durban,Cross sectional,NR,Female,ANC attendees,Pregnant women,Adult,Y,20 to 40,20,40,NA,27.5,24.8-32.3,Mixed,NA,NA,NR,NG,24,307,0.078175896,genital fluid,NAAT,93.3,99.2,0.078570292,0.017041828,0.048063963,0.114861781,19.58603753,249.2804473
#22389,Husen 2023,NA,NR,NR,NR,NR,2023,2020,Ethiopia,EA,EA,Unsure,Oromia Region,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women between gestational periods of 35 to 37 weeks,Adult,Y,17 to 37,17,37,26,NA,NA,Mixed,196,4,0.02,TV,15,196,0.077,genital fluid,WM,52,100,0.154740765,0.037554041,0.091116144,0.236696215,14.35112856,92.74303714
#32522,Eshete 2013,NA,December,2011,May,2012,2013,2012,Ethiopia,EA,EA,Mixed,Jimma Town,Cross sectional,NR,Female,ANC attendees,ANC,Adult,Y,15 to 36,15,36,24.4,NA,NA,Mixed,NA,NA,NR,TV,18,361,0.049861496,genital fluid,culture,68.8,100,0.076003617,0.016718135,0.04639017,0.111875193,19.09691255,251.2632062
#22440,Jespers 2014,NA,NR,2010,NR,2011,2014,2011,Kenya,EA,EA,Urban,Mombasa,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,18 to 35,19,34,26,NA,NA,Mixed,NA,NA,NR,CT,2,30,0.0667,genital fluid,NAAT,88.6,99.6,0.102500317,0.057398382,0.019197267,0.241874481,2.862104028,27.92287971
#22440,Jespers 2014,NA,NR,2010,NR,2011,2014,2011,Kenya,EA,EA,Urban,Mombasa,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,18 to 35,19,34,26,NA,NA,Mixed,NA,NA,NR,NG,0,30,0,genital fluid,NAAT,93.3,99.2,0.033995961,0.033871518,0.00071177,0.125976661,0.973115196,28.62443562
#22440,Jespers 2014,NA,NR,2010,NR,2011,2014,2011,Kenya,EA,EA,Urban,Mombasa,Cross sectional,Consecutive,Female,ANC attendees,Pregnant women,Adult,Y,18 to 35,19,34,26,NA,NA,Mixed,NA,NA,NR,TV,1,30,0.0333,genital fluid,culture,68.8,100,0.090975359,0.05864561,0.012009269,0.233723222,2.187520778,24.04520095
#23279,Oliver 2018,NA,April,2014,November,2014,2018,2014,Kenya,EA,EA,Mixed,Kisumu and surrounding villages,Cross sectional,Convenience,Female,Community members,general population - venue-based recruitment in community for observational study of NuvaRing,Adult,Y,18 to 34,18,34,NA,25,21-28,Mixed,457,67,0.147,CT,21,457,0.046,genital fluid,NAAT,88.6,99.6,0.04991751,0.011534943,0.029611211,0.075164465,17.79247059,356.4374654
#23279,Oliver 2018,NA,April,2014,November,2014,2018,2014,Kenya,EA,EA,Mixed,Kisumu and surrounding villages,Cross sectional,Convenience,Female,Community members,general population - venue-based recruitment in community for observational study of NuvaRing,Adult,Y,18 to 34,18,34,NA,25,21-28,Mixed,457,67,0.147,NG,17,457,0.039,genital fluid,NAAT,93.3,99.2,0.033613495,0.009865224,0.016488256,0.05475535,11.21926145,333.772537
#22360,Hokororo 2015,NA,April,2012,December,2012,2015,2012,Tanzania,EA,EA,Rural,"Magu, Misungwi, Ngudu, Ilemela, Nyamagana, Geita and Ukerewe Districts of the Mwanza Region",Cross sectional,Consecutive,Female,ANC attendees,ANC (mixed),Youth,Y,14 to 20,14,20,NA,19,17-20,Mixed,403,19,4.70E-02,CT,46,403,0.114143921,urine,NAAT,87,99.8,0.131571759,0.01817102,0.098592153,0.168665194,45.53031602,346.0493075
#22360,Hokororo 2015,NA,April,2012,December,2012,2015,2012,Tanzania,EA,EA,Rural,"Magu, Misungwi, Ngudu, Ilemela, Nyamagana, Geita and Ukerewe Districts of the Mwanza Region",Cross sectional,Consecutive,Female,ANC attendees,ANC (mixed),Youth,Y,14 to 20,14,20,NA,19,17-20,Mixed,403,19,4.70E-02,NG,27,403,0.066997519,urine,NAAT,91.6,100,0.075504525,0.01382397,0.050594383,0.104693889,27.57942197,365.2684672
#22360,Hokororo 2015,NA,April,2012,December,2012,2015,2012,Tanzania,EA,EA,Rural,"Magu, Misungwi, Ngudu, Ilemela, Nyamagana, Geita and Ukerewe Districts of the Mwanza Region",Cross sectional,Consecutive,Female,ANC attendees,ANC (mixed),Youth,Y,14 to 20,14,20,NA,19,17-20,Mixed,403,19,4.70E-02,TV,54,403,0.133995037,genital fluid,WM,52,100,0.261080743,0.033100901,0.199541339,0.328709755,45.96920827,176.0727649
#22862,Masatu 2022,NA,August,2017,December,2017,2022,2017,Tanzania,EA,EA,Urban,Mwanza,Cross sectional,Convenience,Female,FP attendees,Women seeking IUCD placement services,Adult,Y,18+,18,NR,NA,26,23-32,Mixed,142,8,5.63E-02,CT,34,150,0.226666667,genital fluid,rapid antigen test,56,99,0.400838082,0.063018406,0.282925911,0.529269895,24.24082101,60.47534425
#23226,Nyakambi 2022,NA,May,2021,June,2021,2022,2021,Kenya,EA,EA,Urban,Kisumu,Cross sectional,Consecutive,Female,PHC/OPD attendees,"Non-pregnant women, sexually active",Adult,Y,18 to 49,18,49,NA,NA,NA,Mixed,385,35,0.09,CT,29,385,0.075324675,genital fluid,rapid antigen test,56,99,0.12263441,0.024994076,0.077216111,0.173776475,21.12180874,172.2339494
#32095,Obiajuru 2005,NA,NR,2001,NR,2002,2005,2002,Nigeria,WA,WA,Mixed,"Owerri, Okigwe and Orlu in Imo State",Cross sectional,Random,Female,Community members,Randomly selected members of community. 1219 pregnant and 6134 non-pregnant,Adult,U,NR,NR,NR,NA,NA,NA,Mixed,7474,92,1.23E-02,NG,842,7474,0.112657212,genital fluid,culture,75.7,100,0.148992255,0.004849938,0.139650354,0.158805138,803.1349754,5390.447828
#32095,Obiajuru 2005,NA,NR,2001,NR,2002,2005,2002,Nigeria,WA,WA,Mixed,"Owerri, Okigwe and Orlu in Imo State",Cross sectional,Random,Female,Community members,Randomly selected members of community. 1219 pregnant and 6134 non-pregnant,Adult,U,NR,NR,NR,NA,NA,NA,Mixed,7474,92,1.23E-02,TV,673,7474,0.090045491,genital fluid,WM,52,100,0.173367785,0.006290104,0.161347075,0.185933543,627.9621955,3622.138876
#32527,McCormack 2010,MDP301,Sept,2005,Aug,2008,2010,2007,South Africa,SA,SA,Urban,Durban,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Recruited from health centres, family planning clinics, word of mouth, and community hotspots. ""These study populations are considered to be broadly representative of women at risk in the general population in these areas.""",Adult,U,18+,18,NR,NA,NA,NA,HIV negative,2391,0,0,CT,266,2391,0.111250523,genital fluid,NAAT,88.6,99.6,0.121921396,0.007375163,0.107901445,0.136624436,239.9661798,1968.204007
#32527,McCormack 2010,MDP301,Sept,2005,Aug,2008,2010,2007,South Africa,SA,SA,Urban,Durban,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Recruited from health centres, family planning clinics, word of mouth, and community hotspots. ""These study populations are considered to be broadly representative of women at risk in the general population in these areas.""",Adult,U,18+,18,NR,NA,NA,NA,HIV negative,2391,0,0,NG,75,2391,0.031367629,genital fluid,NAAT,93.3,99.2,0.025603135,0.003816999,0.018448515,0.033457409,43.84076732,1712.320311
#32527,McCormack 2010,MDP301,Sept,2005,Aug,2008,2010,2007,South Africa,SA,SA,Urban,Durban,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Recruited from health centres, family planning clinics, word of mouth, and community hotspots. ""These study populations are considered to be broadly representative of women at risk in the general population in these areas.""",Adult,U,18+,18,NR,NA,NA,NA,HIV negative,2391,0,0,TV,225,2391,0.094102886,genital fluid,culture,68.8,100,0.137222193,0.00863716,0.121077614,0.154500923,217.773867,1587.016377
#32527,McCormack 2010,MDP301,Sept,2005,Sep,2008,2010,2007,South Africa,SA,SA,Urban,Johannesburg,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Recruited from health centres, family planning clinics, word of mouth, and community hotspots. ""These study populations are considered to be broadly representative of women at risk in the general population in these areas.""",Adult,U,18+,18,NR,NA,NA,NA,HIV negative,2499,0,0,CT,313,2499,0.1252501,genital fluid,NAAT,88.6,99.6,0.1378661,0.007627501,0.123187695,0.153477252,281.6600073,2042.996849
#32527,McCormack 2010,MDP301,Sept,2005,Sep,2008,2010,2007,South Africa,SA,SA,Urban,Johannesburg,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Recruited from health centres, family planning clinics, word of mouth, and community hotspots. ""These study populations are considered to be broadly representative of women at risk in the general population in these areas.""",Adult,U,18+,18,NR,NA,NA,NA,HIV negative,2499,0,0,NG,78,2499,0.031212485,genital fluid,NAAT,93.3,99.2,0.025410896,0.003762888,0.018518958,0.033138294,44.44458134,1749.036401
#32527,McCormack 2010,MDP301,Sept,2005,Sep,2008,2010,2007,South Africa,SA,SA,Urban,Johannesburg,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Recruited from health centres, family planning clinics, word of mouth, and community hotspots. ""These study populations are considered to be broadly representative of women at risk in the general population in these areas.""",Adult,U,18+,18,NR,NA,NA,NA,HIV negative,2499,0,0,TV,205,2499,0.082032813,genital fluid,culture,68.8,100,0.119676914,0.007949554,0.104486852,0.135638162,199.5158222,1667.120386
#32527,McCormack 2010,MDP301,Sept,2005,Oct,2008,2010,2007,South Africa,SA,SA,Rural,KwaZulu-Natal,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Recruited from health centres, family planning clinics, word of mouth, and community hotspots. ""These study populations are considered to be broadly representative of women at risk in the general population in these areas.""",Adult,U,18+,18,NR,NA,NA,NA,HIV negative,1177,0,0,CT,63,1177,0.053525913,genital fluid,NAAT,88.6,99.6,0.05704343,0.007639382,0.043007442,0.072768836,52.57587003,921.6814236
#32527,McCormack 2010,MDP301,Sept,2005,Oct,2008,2010,2007,South Africa,SA,SA,Rural,KwaZulu-Natal,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Recruited from health centres, family planning clinics, word of mouth, and community hotspots. ""These study populations are considered to be broadly representative of women at risk in the general population in these areas.""",Adult,U,18+,18,NR,NA,NA,NA,HIV negative,1177,0,0,NG,82,1177,0.069668649,genital fluid,NAAT,93.3,99.2,0.067381313,0.008024962,0.052630803,0.083874608,65.75020325,975.7928434
#32527,McCormack 2010,MDP301,Sept,2005,Oct,2008,2010,2007,South Africa,SA,SA,Rural,KwaZulu-Natal,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Recruited from health centres, family planning clinics, word of mouth, and community hotspots. ""These study populations are considered to be broadly representative of women at risk in the general population in these areas.""",Adult,U,18+,18,NR,NA,NA,NA,HIV negative,1177,0,0,TV,152,1177,0.129141886,genital fluid,culture,68.8,100,0.189250604,0.014837133,0.159771995,0.218488497,131.9049823,696.9857921
#32527,McCormack 2010,MDP301,Sept,2005,Aug,2008,2010,2007,Tanzania,EA,EA,Urban,Mwanza,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Women recruited from populations at increased risk of HIV and STIs: women who work in food and recreational facilities, including local food stalls, bars, guesthouses and brew shops.",Adult,U,16+,16,NR,NA,NA,NA,HIV negative,1146,0,0,CT,68,1146,0.059336824,genital fluid,NAAT,88.6,99.6,0.063382774,0.007744823,0.049142172,0.079239449,62.73091916,989.7155761
#32527,McCormack 2010,MDP301,Sept,2005,Aug,2008,2010,2007,Tanzania,EA,EA,Urban,Mwanza,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Women recruited from populations at increased risk of HIV and STIs: women who work in food and recreational facilities, including local food stalls, bars, guesthouses and brew shops.",Adult,U,16+,16,NR,NA,NA,NA,HIV negative,1146,0,0,NG,54,1146,0.047120419,genital fluid,NAAT,93.3,99.2,0.043155501,0.006686273,0.030703922,0.057114411,39.86074795,923.6539163
#32527,McCormack 2010,MDP301,Sept,2005,Aug,2008,2010,2007,Tanzania,EA,EA,Urban,Mwanza,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Women recruited from populations at increased risk of HIV and STIs: women who work in food and recreational facilities, including local food stalls, bars, guesthouses and brew shops.",Adult,U,16+,16,NR,NA,NA,NA,HIV negative,1146,0,0,TV,110,1146,0.095986038,genital fluid,culture,68.8,100,0.140344683,0.012820934,0.116662209,0.166799645,103.0094298,733.9745801
#32527,McCormack 2010,MDP301,Sept,2005,Aug,2008,2010,2007,Uganda,EA,EA,Rural,Masaka,RCT,Convenience,Female,HIV/STI prevention trial participants,"MDP Trial Participants: Baseline. Women recruited from populations at increased risk of HIV and STIs: women who are in discordant partnerships, i.e. husband / regular male partner is known to be HIV-positive.",Adult,U,16+,16,NR,NA,NA,NA,HIV negative,840,0,0,CT,5,840,0.005952381,genital fluid,NAAT,88.6,99.6,0.004190797,0.002964904,0.000295118,0.011366743,1.989519414,474.7352922
